inga,espanol
14 Mana judíu kagkunaka Moisés  willaskata mana iachaspapas Moisés imasa willaskasina paikunapa suma  iuiaillawa allilla ruraspa kagpikunaka paikunapa alli iuiaimi Moisés willaskasina  allilla tukugsamú.,14 Porque cuando los gentiles que no tienen ley practican por naturaleza el contenido de la ley aunque no tienen ley son ley para sí mismos .
15 Paikuna allilla ruraskawami kawachinkuna Moisés imasa  willaskasina paikunapa iuiaipi charinakugta. Pai kikinkunapa alli iuiaillatatami  chita kawachí. *Chiwanka paikunapa iuiariillawa kawarispami willaringapa  kankuna allilla u mana allilla ruraspa kaugsagtakuna.,15 Ellos muestran la obra de la ley escrita en sus corazones mientras que su conciencia concuerda en su testimonio; y sus razonamientos se acusan o se excusan unos a otros
16 Tukui runakuna imapas  pakalla iuiaskata i ruraskata Taita Diusmi Jesucristowa kawachingapa ka;  chiurami willaringapa kankuna. Chasallatami nuka willaska Alli Willaipi niraiá.  Judiukuna Moisés ima willaskata mana ruraskamanda,16 en el día en que conforme a mi evangelio Dios juzgue los secretos de los hombres por medio de Cristo Jesús .
17 Maikan kampura nichu: “Judiumi kani; Moisés ima rurangapa willaskatami  iuiarini”. “Taita Diuspallami kani” iuiarispa atunmi tukungi.,17 He aquí tú tienes nombre de ser judío te apoyas en la ley y te glorías en Dios.
18 Taita Dius ima  munaskata allillami iachangi. Moisés willaskata iachaikuspa iachangimi allilla  ruraita agllangapa.,18 Tú conoces su voluntad y apruebas lo que más vale porque estás instruido en la ley.
19 Kasapasmi iuiarikungi: “Nawiwa mana kawagsinakunata  nukami allilla pusag kani. Iana tutasinapi kaugsagkunapa iuiaikunata  punchaiachigsinami kami.,19 Tú estás persuadido de que eres guía de los ciegos luz de los que están en tinieblas
20 Moisés willaskata iukaspa Taita Diusmanda  sutipa kaskatapasmi iachani. Chasaka mana iuiaiiugkunata iuiachigmi kani.  Wambrasinakunata iachachigpasmi kani”.,20 instructor de los que no saben maestro de niños teniendo en la ley la completa expresión del conocimiento y de la verdad.
21 Kam chasa: “Sugkunata iachachigmi  kani” iuiarispaka ¿imapatak kam kikin mana allilla iuiaringi? “*Mana sisakungi”  nikuspaka kam kikin ¿imapatak sisangi?,21 Tú pues que enseñas a otro ¿no te enseñas a ti mismo? Tú que predicas contra el robo ¿robas?
22 “*Mana sugpa warmiwa siriringi”  nikuspaka ¿imapatak kam kikin sugpa warmiwa siriringi? Ianga diuskunata  mana munaspaka ¿imapatak kam kikin chi diuskunata iuiaridiru wasikunapi  ima tiaskata sisagsina rurakungi?,22 Tú que hablas contra el adulterio ¿cometes adulterio? Tú que abominas a los ídolos ¿cometes sacrilegio?
23 Moisés willaskata iukaskawa atun tukuspaka  ¿imapatak chipi ima niraiaskata wabutispa Taita Diusta kamigsina jiru  rurakungi?,23 Tú que te jactas en la ley ¿deshonras a Dios con la infracción de la ley?
24 Chasallatami ñugpamanda librupi willaraiá kasa nispa:  Kam judiukunamandami  mana judíu kagkuna Taita Diusta kamispa kankuna.,24 Porque como está escrito: El nombre de Dios es blasfemado por causa de vosotros entre los gentiles.
25 Moisés tukui ima niskata kam ruragpika judiukunapa marka kamba  kuirpupi churaraiaskaka allillami ka. Ikuti Moisés niskata kam mana  ruragpika chi marka mana churaskasinami niraiangapa ka.,25 Porque la circuncisión aprovecha en verdad si guardas la ley; pero si eres transgresor de la ley tu circuncisión ha llegado a ser incircuncisión.
26 Chimanda maikanpas chi marka mana churaska kagka Moisés imasa  niskasina allilla rurakugpika ¿manachu chi marka churaraiaskasina niraiagsamú?,26 De manera que si el incircunciso cumple los justos preceptos de la ley ¿su incircuncisión no será considerada como circuncisión?
27 Maikan chi marka kuirpupi mana churaska kaspapas Moisés imasa niskasina  allilla ruragka paimi kawachingapa ka kam jiru rurag kagta. Kam chi marka  churaraiaska kaspa Moisés niskata iachaspapas mana allilla ruragmi kangi.,27 El que físicamente es incircunciso pero guarda completamente la ley te juzgará a ti que con la letra y con la circuncisión eres transgresor de la ley.
28 Sugkunapa kawaillapi alli iuiag kagta kawarigka mana alli judíu niraianchu.  Chasallata judiukunapa marka kuirpupi churaraiag chillawa mana niraianchu  sutipa judíu kagta.,28 Porque no es judío el que lo es en lo visible ni es la circuncisión la visible en la carne;
29 Paipa suma alli iuiai iuiaskawami alli judíu niraiá. Chasallata  tukui jiru iuiaikunata anchuchirig chimi judiukunapa marka iukagsina niraiá. Chi  marka mana niraianchu Moisés imasa willaskasina ruraskawa. Santu Ispirituwami  chasa marka churagsina niraiá. Chasa niraiagkunata kai alpamanda runakunaka  mana ningapa kanchu: “Allimi kangi”. Taita Diusmi: “Allimi kangi” ningapa ka.,29 sino más bien es judío el que lo es en lo íntimo y la circuncisión es la del corazón en espíritu y no en la letra. La alabanza del tal no proviene de los hombres sino de Dios.
<CAP>,Capítulo 3
1 Chasa niraiagpika judíu kagpika ¿imapitak alli ningapa niraiá?  Chasallata judiukunapa marka churaska kagpika ¿imapitak mas  allilla kapunga?,1 ¿Qué ventaja tiene pues el judío? ¿O qué beneficio hay en la circuncisión?
2 Achkapimi mas allilla kapunga. Kaiwami kallarirka: Taita  Dius pai iuiachikuskasina rimaitami judiukunata mingagsamurka.,2 Mucho en todo sentido. Primeramente que las palabras de Dios les han sido confiadas.
3 Sug  judiukuna paipa rimaita mana uiangapa munagpikunaka chika ¿imatak  niraiá? ¿Niraianchu Taita Dius kikin pai ima rurangapa niskata sakingapa  kagta?,3 ¿Qué pues si algunos de ellos han sido infieles? ¿Acaso podrá la infidelidad de ellos invalidar la fidelidad de Dios?
4 Chikar ñi imapas manima. Tukui runakuna llulla kagpipas  Taita Diuska imaurapas pai rurangapa niskata sutipami rurangapa ka.  Chasallatami ñugpamanda librupi willaraiá kasa Taita Diusta nispa:  Kam ima niskakunata rurag kagmanda niikimi:  “Kam allimi kangi”.  Chasallata kam tukui ima ruraskata kawariskaka  tukuipi allillami kapungapa kangi.,4 ¡De ninguna manera! Antes bien sea Dios veraz aunque todo hombre sea mentiroso como está escrito: para que seas justificado en tus palabras y venzas cuando seas juzgado.
5 Kunauraka runakunapa iuiaiwami rimani. Sugka nichu: “Nukanchi  mana allilla ruraskakunamandami Taita Dius alli justisiag kagta kawachirí;  chika ¿imatak niraiá? ¿Niraianchu Taita Dius nukanchiwa rabiarispa  pandarikugta?”.,5 Pero si nuestra injusticia hace resaltar la justicia de Dios ¿qué diremos? ¿Acaso es injusto Dios que da el castigo? (Hablo como hombre.)
6 Ñi imapipas manima. Taita Dius kikin pandarii iukagpika  ¿imasatak pudintra kai alpapi kaugsagkunata allilla justisiangapa?,6 ¡De ninguna manera! Porque en tal caso ¿cómo juzgaría Dios al mundo?
7 Kasapas iuiarispa nichu: “Nukapa llullai balintra Taita Dius mana  llulla kagta mas suma iacharingapa. Chasakuna baligpika ¿imawantak  niwangapa ka nuka pandariska kagta?,7 Pero si la verdad de Dios abundó en mi falsedad para su gloria ¿por qué todavía soy juzgado yo como pecador?
8 Chasapaka nukanchi jiru  ruraspalla kaugsanakusunchi. Chasapika paimanda tukui allillami  tukugsamungapa ka”. Chasallatami sugkuna nukanchi iachachinakuskata  juchachispa kankuna. Paikunatami chaiaku diltudupa ninama sitangapa.  Tukuikuna pandarig kaskamanda,8 ¿Y por qué no decir: “Hagamos lo malo para que venga lo bueno ”? De esto se nos calumnia y algunos afirman que así decimos. La condenación de los tales es justa.
9 Chasa kagpika nukanchi judiukuna ¿sugkunamanda mas allichu  kanchi? Ñi imapas manima. Ñami nirkaikichita judíu i mana judíu  kagkuna tukuikunami pandariiwa wataskasina kankuna.,9 ¿Qué pues? ¿Les llevamos alguna ventaja? Claro que no; porque ya hemos acusado tanto a judíos como a gentiles diciendo que todos están bajo pecado
10 Chasallatami  ñugpamanda librupi willaraiá kasa nispa:  Mana pandarig  ñi sug mana tianchu.,10 como está escrito: No hay justo ni aun uno;
11 Taita Dius ima niskata  ñi pipas mana iuiarig tianchu.  Taita Diusta maskagpas  ñi sug mana tianchu.,11 no hay quien entienda no hay quien busque a Dios.
12 Tukuikunami Taita Dius ima niskata sakispa  sug rigcha ianga iuiaita katirkakuna.  Allilla ruragka mana tianchu ñi sugllapas.,12 Todos se apartaron a una fueron hechos inútiles; no hay quien haga lo bueno no hay ni siquiera uno.
13 Paikunapa simi kanmi wañuskata pambadiru paskaraiaskasina.  Chi ukuma wañuska ismuska asnarikugsinami ka.  Paikunapa kalluwami llullankuna.  Paikunapa simiwa jiru rimaska kulibra kanigsinami rurankuna.,13 Sepulcro abierto es su garganta; con su lengua engañan. Hay veneno de serpiente debajo de sus labios;
14 Paikuna ima rimaskapipas  jiru millaillawami kaminkuna.,14 su boca está llena de maldiciones y amargura.
15 Paikunapa chakiwa kalpankunami wañuchispa iawar kawangapaglla.,15 Sus pies son veloces para derramar sangre;
16 Paikuna maipi puriskapipas  tukuita llakichispa  puchukaspami purinkuna.,16 hay ruina y miseria en sus caminos.
17 Mana iachankunachu imasa sumaglla kaugsangapa.,17 No conocieron el camino de paz;
18 Mana imaurapas iuiarinkunachu Taita Diusta manchangapa.,18 no hay temor de Dios delante de sus ojos.
19 Kasami iachanchi: Moisés tukui ima niskapi chi niskawa wataskasina  kagkunata ima rurangapa willaraiá; chasaka tukui kai alpapi kaugsagkuna  Taita Diuspa ñawipi upalla kaspa paikuna jiru ruranakuskata kawachii  tukungapa.,19 Pero sabemos que todo lo que dice la ley lo dice a los que están bajo la ley para que toda boca se cierre y todo el mundo esté bajo juicio ante Dios.
20 Moisés niskata uiaspa ruraskakunallawaka mana pandarig  ñi pipas mana niraiangapa kanchichu. Moisés niskawami iachagsamunchi  nukanchi pandarig kagtakuna.  Cristowa suma iuiarispa mana pandarig niraiaskamanda,20 Porque por las obras de la ley nadie será justificado delante de él; pues por medio de la ley viene el reconocimiento del pecado.
21 Kunauraka Moisés ima rurangapa willaskata sakispa Taita Dius  iachachinmi imasa nukanchi mana pandarig niraiangapa. Moisés i Santu  Ispirituwa rimagkunapas chasallatami ñugpata willaska karka.,21 Pero ahora aparte de la ley se ha manifestado la justicia de Dios atestiguada por la Ley y los Profetas.
22 Jesucristowa  suma iuiarispami Taita Diuspa ñawipi mana pandarig niraianchi. Maimanda  runakunapas tukui paiwa iuiarigkunami mana pandarig niraianchi.,22 Esta es la justicia de Dios por medio de la fe en Jesucristo para todos los que creen. Pues no hay distinción;
23 Tukuikunami pandarinchi. Chimandaka Taita Dius atun sumaiachiskamanda  iapa karupisinami karkanchi.,23 porque todos pecaron y no alcanzan la gloria de Dios
24 Pai Taita Diuska tukuikunata suma kuiaspa  Jesucristowami kispichí nukanchi paita ñi ima mana karagpipas; chasaka  nukanchi mana pandarigkuna niraiangapa.,24 siendo justificados gratuitamente por su gracia mediante la redención que es en Cristo Jesús.
25 Chasapika Taita Dius  nirka Jesucristo wañuchii tukuspa paipa iawar ichariskawa nukanchipa  pandariikunata anchuchingapa. Paiwa suma iuiarigmandami pasinsiai  tukurkanchi. Ñugpamanda maituku pandarii ruragpikunapas Taita Dius  nukanchimanda iapami llakii iukarka. Chasawami tukui chi pandariikunata  kungarirka. Chasaka Jesucristo wañuskawami kawachirka pai imapipas imasa  chaiaskasina allilla rurakugta.,25 Como demostración de su justicia Dios le ha puesto a él como expiación por la fe en su sangre a causa del perdón de los pecados pasados en la paciencia de Dios
26 Kunaura kaugsagkunatapasmi kawachí pai  imapipas imasa chaiaskasina allilla rurakugta. Paillatatami nukanchita ni:  “Jesuswa suma iuiarispami mana pandarig niraiangichi”.,26 con el propósito de manifestar su justicia en el tiempo presente; para que él sea justo y a la vez justificador del que tiene fe en Jesús.
27 Chasa kagpika ¿pudinchichu Taita Diuspa ñawipi atun tukungapa?  Mana pudinchichu. ¿Imamanda? ¿Moisés ima niskata ruraskamanda?  Manima. Jesuswa suma iuiarispami mana pudinchi Taita Diuspa ñawipi  atun tukungapa.,27 ¿Dónde pues está la jactancia? Está excluida. ¿Por qué clase de ley? ¿Por la de las obras? ¡Jamás! Más bien por la ley de la fe.
28 Chasamandami ninchi: maikanpas Jesucristowa suma  iuiarispami mana pandarig niraianchi Moisés ima niskata mana ruragpipas.,28 Así que consideramos que el hombre es justificado por la fe sin las obras de la ley.
29 Taita Diuska ¿judiukunapallachu ka? ¿Manachu ka mana judíu  kagkunapa Diuspas? Ari mana judíu kagkunapa Diuspasmi ka.,29 ¿Es Dios solamente Dios de los judíos? ¿No lo es también de los gentiles? ¡Por supuesto! También lo es de los gentiles.
30 Taita Dius  sugllami tia. Paimi ka judiukunapa marka i mana marka churaskakunatapas  nig: “Jesuswa suma iuiarispami mana pandarig niraiangichi”.,30 Porque hay un solo Dios quien justificará por la fe a los de la circuncisión y mediante la fe a los de la incircuncisión.
31 Chasa suma  iuiarigpikunaka Moisés ima rurangapa willaska ¿iangachu tukugsamú? Ñi  imapas manima. Chasapaka ninchimi: “Masmi Moisés willaska allilla ka”.  Ñugpamanda taita Abraham Taita Diuswa suma iuiariskamanda,31 Luego ¿invalidamos la ley por la fe? ¡De ninguna manera! Más bien confirmamos la ley.
<CAP>,Capítulo 4
1 Chasa kagpika ¿imasatak niipa nukanchipa ñugpamanda achala  taita Abraham mana pandarig niraiagta?,1 ¿Qué diremos pues que ha encontrado Abraham nuestro progenitor según la carne?
2 Abraham paipa allilla  ruraikunallawa mana pandarig niraiagpika pai pudirkami “Runapuramanda  tukuipa mas allimi kani” iuiaringa; ikuti Taita Diuspa ñawipika chasaka  manima.,2 Porque si Abraham fue justificado por las obras tiene de qué gloriarse pero no delante de Dios.
3 Ñugpamanda librupi kasami Abrahammanda willaraiá:  Abrahamka Taita Dius ima niskata iuiarispami karka:  “Chasami tukunga”.  Chimandami pai mana pandarig niraiá.,3 Pues ¿qué dice la Escritura? Y creyó Abraham a Dios y le fue contado por justicia.
4 Maikanpas ima ruraskamanda  kulki chaskigpika mana niraianchu *kuiaspalla karaska. Paita chaiaskata  chaskiskami niraiá.,4 Al que obra no se le considera el salario como gracia sino como obligación.
5 Ikuti maikanpas ñi ima mana ruraspapas Taita  Dius pandarigkunata chaskigwa suma iuiarichu: chasa iuiarigmandami  pai mana pandarigsina niraiá.,5 Pero al que no obra sino que cree en aquel que justifica al impío se considera su fe como justicia.
6 Ñugpamanda achala taita Davidmi  pandariska runamanda nirka: “Taita Dius paita: ‘Mana pandarigmi  niraiapuangi’ nigpika iapa alli iuiachiiwami kanga”. Kasami nirka:,6 De igual manera David también proclama la felicidad del hombre a quien Dios confiere justicia sin obras
7 Jiru ruraskakunata pasinsiai tukuspa pandariikunata anchuchiskakunaka  iapa alli iuiachiiwami tukunkunata.,7 diciendo: Bienaventurados aquellos cuyas iniquidades son perdonadas y cuyos pecados son cubiertos.
8 Maikan runa pandariskamanda  atun Taita Dius mana imapas nispa sakigpika  iapa alli iuiachiiwami kangapa ka.,8 Bienaventurado el hombre a quien el Señor jamás le tomará en cuenta su pecado.
9 ¿Judiukunapa marka churaskakunallatachu chasamanda alli iuiachiiwa  tukungakunata? ¿Chi marka manara churaskakunatapaschu chasallata  alli iuiachiiwa tukungakunata? Ñami ninchi: “Abraham Taita Diuswa  suma iuiariillawa kagmandami pai mana pandarig niraiá”.,9 Luego ¿es esta felicidad solamente para los de la circuncisión o también es para los de la incircuncisión? Pues decimos: A Abraham le fue contada su fe por justicia.
10 ¿Imauratak  paita nirka mana pandarig niraiagta? ¿Judiukunapa marka ña churaska u  manara churaska kaurachu chasa nirka? Churaska kaura manima; manara  churaska kagpitami chasa nirka.,10 ¿Cómo le fue contada? ¿Estando él circuncidado o incircunciso? No fue en la circuncisión sino en la incircuncisión.
11 Chasa niskauramandami Abraham  judiukunapa marka churachirirka. Chi markawa kawachirirkami Taita  Diuswa suma iuiariillawa kagmanda pai mana pandarig niraiaska kagta.  Chimandami Abraham Taita Diuswa suma iuiarigmanda tukui paikunapa  ñugpamanda achala taita niraiá judiukunapa marka mana churaska  kagpipas; chasaka paikunapas mana pandarig niraiangapa.,11 El recibió la señal de la circuncisión como sello de la justicia de la fe que tenía estando aún incircunciso para que fuese padre de todos los creyentes no circuncidados — para que también a ellos les fuera conferida la justicia — ;
